Fecha,Hora,Generación Nacional,Importación,Exportación,Temperatura
04/07/2017,15,714.49,248.52,0.00,27.0
04/07/2017,16,654.12,247.69,0.00,26.5
04/07/2017,17,568.72,257.28,0.00,27.5
04/07/2017,18,735.71,114.46,0.00,27.5
04/07/2017,19,779.83,114.46,0.00,26.5
04/07/2017,20,715.19,114.46,0.00,25.5
04/07/2017,21,616.17,114.46,0.00,23.0
04/07/2017,22,372.16,281.28,0.00,21.0
04/07/2017,23,325.54,279.04,0.00,21.0
05/07/2017,0,291.75,287.84,0.00,21.0
05/07/2017,1,296.74,268.02,0.00,21.0
05/07/2017,2,293.64,268.04,0.00,21.0
05/07/2017,3,288.11,268.03,0.00,21.0
05/07/2017,4,305.63,268.01,0.00,21.0
05/07/2017,5,343.31,267.96,0.00,21.0
05/07/2017,6,371.00,287.72,0.00,20.5
05/07/2017,7,460.94,287.93,0.00,20.5
05/07/2017,8,600.88,245.32,0.00,21.5
05/07/2017,9,625.37,257.92,0.00,22.5
05/07/2017,10,662.35,245.29,0.00,23.5
05/07/2017,11,671.00,252.82,0.00,24.5
05/07/2017,12,641.47,250.07,0.00,25.0
05/07/2017,13,663.19,253.93,0.00,26.0
05/07/2017,14,690.67,257.57,0.00,28.0
05/07/2017,15,693.58,253.44,0.00,29.0
05/07/2017,16,630.61,255.83,0.00,28.5
05/07/2017,17,553.50,256.87,0.00,28.0
05/07/2017,18,717.15,121.03,0.00,28.0
05/07/2017,19,748.82,121.01,0.00,27.0
05/07/2017,20,697.85,120.99,0.00,23.0
05/07/2017,21,612.79,120.97,0.00,20.5
05/07/2017,22,364.29,287.72,0.00,21.0
05/07/2017,23,310.88,287.85,0.00,21.0
06/07/2017,0,282.30,287.50,0.00,21.0
06/07/2017,1,287.54,267.75,0.00,21.0
06/07/2017,2,284.30,267.71,0.00,21.0
06/07/2017,3,280.16,267.68,0.00,21.0
06/07/2017,4,296.95,267.70,0.00,21.0
06/07/2017,5,338.99,267.79,0.00,21.0
06/07/2017,6,372.06,281.72,0.00,21.0
06/07/2017,7,430.97,287.19,0.00,21.0
06/07/2017,8,548.65,269.53,0.00,21.5
06/07/2017,9,595.22,278.18,0.00,22.5
06/07/2017,10,639.10,277.79,0.00,25.0
06/07/2017,11,664.57,278.10,0.00,27.5
06/07/2017,12,643.88,277.90,0.00,28.0
06/07/2017,13,684.50,277.74,0.00,29.5
06/07/2017,14,707.47,277.57,0.00,30.5
06/07/2017,15,703.04,277.61,0.00,30.0
06/07/2017,16,650.39,277.00,0.00,30.5
06/07/2017,17,558.89,283.77,0.00,31.0
06/07/2017,18,732.56,121.00,0.00,29.5
06/07/2017,19,794.50,120.95,0.00,27.5
06/07/2017,20,735.76,120.94,0.00,27.0
06/07/2017,21,641.09,120.95,0.00,24.0
06/07/2017,22,408.84,267.01,0.00,21.0
06/07/2017,23,345.48,275.61,0.00,21.0
07/07/2017,0,295.50,287.77,0.00,21.0
07/07/2017,1,299.40,267.98,0.00,21.0
07/07/2017,2,291.51,267.98,0.00,21.0
07/07/2017,3,289.95,267.86,0.00,21.0
07/07/2017,4,307.31,267.99,0.00,21.0
07/07/2017,5,336.20,268.14,0.00,21.0
07/07/2017,6,365.39,287.68,0.00,20.5
07/07/2017,7,453.48,288.51,0.00,20.0
07/07/2017,8,554.14,288.81,0.00,21.5
07/07/2017,9,612.74,288.30,0.00,23.5
07/07/2017,10,659.61,288.28,0.00,25.0
07/07/2017,11,677.12,288.38,0.00,27.0
07/07/2017,12,655.53,288.13,0.00,28.5
07/07/2017,13,676.02,288.07,0.00,29.5
07/07/2017,14,694.79,288.34,0.00,30.0
07/07/2017,15,669.15,288.29,0.00,29.5
07/07/2017,16,589.09,288.08,0.00,28.5
07/07/2017,17,521.29,287.78,0.00,27.0
07/07/2017,18,722.90,115.95,0.00,25.5
07/07/2017,19,776.67,115.95,0.00,24.5
07/07/2017,20,720.50,115.93,0.00,24.0
07/07/2017,21,643.15,115.89,0.00,23.5
07/07/2017,22,392.60,287.65,0.00,23.0
07/07/2017,23,333.91,287.92,0.00,23.0
08/07/2017,0,338.72,246.42,0.00,22.5
08/07/2017,1,322.42,246.35,0.00,22.0
08/07/2017,2,309.26,246.18,0.00,22.0
08/07/2017,3,302.48,246.25,0.00,21.5
08/07/2017,4,312.39,246.27,0.00,21.0
08/07/2017,5,324.30,246.19,0.00,21.0
08/07/2017,6,341.72,250.62,0.00,21.0
08/07/2017,7,411.02,251.28,0.00,21.5
08/07/2017,8,455.32,279.50,0.00,23.0
08/07/2017,9,497.51,279.45,0.00,24.0
08/07/2017,10,508.49,287.99,0.00,24.5
08/07/2017,11,520.94,288.23,0.00,26.0
08/07/2017,12,492.56,288.26,0.00,28.0
08/07/2017,13,484.17,288.24,0.00,29.0
08/07/2017,14,483.65,276.42,0.00,29.5
08/07/2017,15,470.85,276.32,0.00,29.5
08/07/2017,16,460.55,275.68,0.00,29.5
08/07/2017,17,441.97,285.94,0.00,28.5
08/07/2017,18,632.79,140.72,0.00,26.0
08/07/2017,19,685.74,140.71,0.00,24.5
08/07/2017,20,651.49,140.69,0.00,24.0
08/07/2017,21,587.60,140.66,0.00,24.0
08/07/2017,22,403.40,252.00,0.00,23.5
08/07/2017,23,335.18,263.89,0.00,22.5
09/07/2017,0,302.92,261.28,0.00,22.0
09/07/2017,1,286.00,261.12,0.00,22.0
09/07/2017,2,273.97,261.06,0.00,22.0
09/07/2017,3,267.53,260.98,0.00,21.5
09/07/2017,4,288.79,245.66,0.00,21.0
09/07/2017,5,293.92,237.81,0.00,21.0
09/07/2017,6,299.49,242.55,0.00,21.0
09/07/2017,7,333.12,242.53,0.00,21.0
09/07/2017,8,374.25,239.80,0.00,21.5
09/07/2017,9,403.05,238.86,0.00,24.0
09/07/2017,10,430.20,238.88,0.00,26.5
09/07/2017,11,443.77,239.40,0.00,28.0
09/07/2017,12,452.79,240.67,0.00,29.0
09/07/2017,13,444.98,240.66,0.00,29.5
09/07/2017,14,440.59,240.84,0.00,30.0
09/07/2017,15,438.54,240.18,0.00,30.0
09/07/2017,16,434.24,240.18,0.00,30.0
09/07/2017,17,437.58,239.49,0.00,30.0
09/07/2017,18,604.95,132.33,0.00,29.5
09/07/2017,19,699.01,132.31,0.00,27.5
09/07/2017,20,686.17,132.34,0.00,25.0
09/07/2017,21,618.97,132.34,0.00,24.0
09/07/2017,22,409.07,257.69,0.00,24.5
09/07/2017,23,342.61,268.45,0.00,24.5
10/07/2017,0,323.58,253.14,0.00,24.0
10/07/2017,1,301.64,253.12,0.00,23.5
10/07/2017,2,294.87,253.13,0.00,22.5
10/07/2017,3,289.98,253.11,0.00,21.5
10/07/2017,4,300.43,253.14,0.00,21.0
10/07/2017,5,330.32,261.25,0.00,21.0
10/07/2017,6,395.86,256.35,0.00,21.5
10/07/2017,7,497.06,256.50,0.00,22.0
10/07/2017,8,607.02,273.90,0.00,23.5
10/07/2017,9,649.47,285.32,0.00,25.5
10/07/2017,10,713.40,257.09,0.00,26.5
10/07/2017,11,733.77,257.81,0.00,28.0
10/07/2017,12,706.40,257.14,0.00,29.0
10/07/2017,13,735.57,257.30,0.00,29.5
10/07/2017,14,764.33,257.44,0.00,30.0
10/07/2017,15,749.06,257.31,0.00,31.0
10/07/2017,16,684.32,256.75,0.00,31.5
10/07/2017,17,572.87,276.28,0.00,29.5
10/07/2017,18,727.43,120.92,0.00,27.5
10/07/2017,19,788.98,120.93,0.00,26.0
10/07/2017,20,753.66,120.91,0.00,24.5
10/07/2017,21,670.42,120.88,0.00,24.0
10/07/2017,22,444.57,261.73,0.00,23.5
10/07/2017,23,364.48,282.48,0.00,23.0
11/07/2017,0,330.09,287.93,0.00,22.5
11/07/2017,1,334.69,267.46,0.00,22.0
11/07/2017,2,330.47,267.78,0.00,22.0
11/07/2017,3,322.35,267.75,0.00,21.5
11/07/2017,4,333.82,267.74,0.00,21.0
11/07/2017,5,367.10,267.82,0.00,21.0
11/07/2017,6,394.62,285.87,0.00,21.0
11/07/2017,7,479.64,286.26,0.00,21.0
11/07/2017,8,615.39,256.82,0.00,21.5
11/07/2017,9,669.78,256.85,0.00,23.0
11/07/2017,10,674.21,286.88,0.00,25.0
11/07/2017,11,698.27,286.87,0.00,26.5
11/07/2017,12,680.94,286.85,0.00,27.5
11/07/2017,13,700.48,286.86,0.00,29.0
11/07/2017,14,734.96,286.92,0.00,30.0
11/07/2017,15,704.03,286.36,0.00,29.5
11/07/2017,16,619.36,287.01,0.00,27.5
11/07/2017,17,579.65,262.00,0.00,25.5
11/07/2017,18,728.77,121.06,0.00,24.5
11/07/2017,19,772.87,121.04,0.00,23.5
11/07/2017,20,722.24,121.00,0.00,22.5
11/07/2017,21,651.82,120.96,0.00,22.0
11/07/2017,22,402.22,288.22,0.00,22.0
11/07/2017,23,348.17,288.10,0.00,22.0
12/07/2017,0,319.44,287.49,0.00,21.5
12/07/2017,1,319.66,267.50,0.00,21.0
12/07/2017,2,314.77,267.49,0.00,21.0
12/07/2017,3,310.48,267.45,0.00,21.0
12/07/2017,4,324.78,267.50,0.00,21.0
12/07/2017,5,362.37,267.65,0.00,21.0
12/07/2017,6,412.67,256.78,0.00,20.5
12/07/2017,7,506.39,256.82,0.00,20.5
12/07/2017,8,631.31,238.33,0.00,22.0
12/07/2017,9,652.42,261.79,0.00,24.0
12/07/2017,10,688.57,262.80,0.00,25.5
12/07/2017,11,715.39,261.67,0.00,26.5
12/07/2017,12,699.83,248.31,0.00,27.5
12/07/2017,13,707.01,248.35,0.00,28.0
12/07/2017,14,734.93,248.42,0.00,28.0
12/07/2017,15,715.05,258.19,0.00,29.0
12/07/2017,16,669.05,248.54,0.00,29.0
12/07/2017,17,611.79,241.75,0.00,25.0
12/07/2017,18,729.73,121.04,0.00,22.0
12/07/2017,19,747.72,121.02,0.00,21.5
12/07/2017,20,701.71,121.00,0.00,21.0
12/07/2017,21,634.76,120.97,0.00,21.5
12/07/2017,22,403.81,268.30,0.00,22.0
12/07/2017,23,333.05,283.50,0.00,21.5
13/07/2017,0,307.08,287.69,0.00,21.0
13/07/2017,1,317.97,267.68,0.00,21.0
13/07/2017,2,310.38,267.61,0.00,21.0
13/07/2017,3,309.02,267.59,0.00,21.0
13/07/2017,4,325.20,267.52,0.00,21.0
13/07/2017,5,389.16,249.94,0.00,21.0
13/07/2017,6,435.60,256.76,0.00,21.5
13/07/2017,7,518.38,258.69,0.00,22.0
13/07/2017,8,622.25,238.33,0.00,22.0
13/07/2017,9,669.50,238.28,0.00,23.0
13/07/2017,10,662.29,264.18,0.00,24.5
13/07/2017,11,675.21,258.28,0.00,25.0
13/07/2017,12,639.24,258.25,0.00,25.5
13/07/2017,13,662.59,258.11,0.00,26.0
13/07/2017,14,672.57,258.23,0.00,26.5
13/07/2017,15,661.07,258.37,0.00,27.0
13/07/2017,16,603.05,258.42,0.00,26.5
13/07/2017,17,563.37,248.43,0.00,26.0
13/07/2017,18,724.98,116.01,0.00,26.0
13/07/2017,19,777.70,115.96,0.00,25.0
13/07/2017,20,745.99,115.95,10.00,24.0
13/07/2017,21,669.08,115.95,8.75,21.5
13/07/2017,22,431.81,268.05,0.00,19.0
13/07/2017,23,379.51,258.90,0.00,21.0
14/07/2017,0,324.62,283.09,0.00,23.0
14/07/2017,1,323.17,267.85,0.00,22.5
14/07/2017,2,316.41,267.88,0.00,22.0
14/07/2017,3,310.64,267.68,0.00,21.5
14/07/2017,4,324.22,267.54,0.00,20.5
14/07/2017,5,356.29,267.85,0.00,20.0
14/07/2017,6,389.83,283.21,0.00,20.5
14/07/2017,7,475.94,283.46,0.00,21.5
14/07/2017,8,615.26,247.07,0.00,23.0
14/07/2017,9,670.76,247.13,0.00,24.5
14/07/2017,10,685.58,247.16,0.00,26.0
14/07/2017,11,699.19,247.48,0.00,27.5
14/07/2017,12,679.56,247.36,0.00,28.0
14/07/2017,13,699.11,247.30,0.00,28.5
14/07/2017,14,714.79,246.88,0.00,29.5
14/07/2017,15,690.58,245.51,0.00,30.0
14/07/2017,16,603.89,246.21,0.00,28.0
14/07/2017,17,568.29,245.63,0.00,25.5
14/07/2017,18,727.77,115.96,0.00,24.5
14/07/2017,19,753.30,115.97,0.00,23.0
14/07/2017,20,715.46,115.94,0.00,22.0
14/07/2017,21,644.40,115.90,0.00,23.5
14/07/2017,22,440.23,247.45,0.00,23.5
14/07/2017,23,378.25,251.24,0.00,22.0
15/07/2017,0,325.69,268.00,0.00,21.5
15/07/2017,1,307.77,267.80,0.00,21.0
15/07/2017,2,301.25,267.78,0.00,21.0
15/07/2017,3,300.37,267.77,0.00,21.0
15/07/2017,4,307.65,267.83,0.00,20.5
15/07/2017,5,318.73,267.91,0.00,20.0
15/07/2017,6,326.68,287.80,0.00,20.5
15/07/2017,7,412.61,267.64,0.00,21.0
15/07/2017,8,493.89,257.30,0.00,22.5
15/07/2017,9,532.70,257.59,0.00,24.5
15/07/2017,10,548.97,263.76,0.00,25.5
15/07/2017,11,542.29,271.53,0.00,27.0
15/07/2017,12,511.59,257.44,0.00,28.0
15/07/2017,13,496.22,257.12,0.00,28.5
15/07/2017,14,491.44,256.58,0.00,29.0
15/07/2017,15,484.02,256.34,0.00,29.5
15/07/2017,16,471.20,256.22,0.00,29.5
15/07/2017,17,478.91,242.92,0.00,26.5
15/07/2017,18,647.08,120.73,0.00,24.0
15/07/2017,19,689.28,120.72,10.00,23.0
15/07/2017,20,638.90,120.70,10.00,21.5
15/07/2017,21,563.07,120.67,0.00,21.5
15/07/2017,22,370.52,249.02,0.00,21.5
15/07/2017,23,302.35,267.80,0.00,21.0
16/07/2017,0,271.76,267.78,0.00,21.0
16/07/2017,1,250.74,267.75,0.00,21.0
16/07/2017,2,245.71,267.76,0.00,21.0
16/07/2017,3,242.18,267.77,0.00,21.0
16/07/2017,4,248.59,267.75,0.00,20.5
16/07/2017,5,251.70,267.79,0.00,20.5
16/07/2017,6,254.50,268.14,0.00,21.0
16/07/2017,7,289.58,268.25,0.00,21.0
16/07/2017,8,320.47,267.09,0.00,21.5
16/07/2017,9,353.93,267.38,0.00,23.5
16/07/2017,10,376.05,267.28,0.00,26.0
16/07/2017,11,389.70,267.48,0.00,27.0
16/07/2017,12,401.69,267.66,0.00,27.5
16/07/2017,13,399.93,267.52,0.00,28.5
16/07/2017,14,395.12,267.00,0.00,29.0
16/07/2017,15,399.45,266.68,0.00,28.5
16/07/2017,16,387.79,266.72,0.00,28.0
16/07/2017,17,408.76,251.57,0.00,27.5
16/07/2017,18,576.11,140.43,0.00,26.5
16/07/2017,19,661.05,140.40,2.38,25.5
16/07/2017,20,639.76,140.43,0.00,24.5
16/07/2017,21,567.60,140.43,0.00,23.0
16/07/2017,22,374.44,248.21,0.00,22.0
16/07/2017,23,306.14,267.62,0.00,22.0
17/07/2017,0,262.06,287.94,0.00,22.0
17/07/2017,1,264.26,268.05,0.00,22.0
17/07/2017,2,257.65,268.12,0.00,21.5
17/07/2017,3,243.99,268.15,0.00,21.0
17/07/2017,4,259.11,268.14,0.00,20.5
17/07/2017,5,298.52,268.19,0.00,20.5
17/07/2017,6,341.71,288.25,0.00,20.5
17/07/2017,7,436.78,288.17,0.00,20.5
17/07/2017,8,551.24,288.22,0.00,21.5
17/07/2017,9,612.38,288.24,0.00,23.5
17/07/2017,10,653.17,288.05,0.00,25.5
17/07/2017,11,686.29,288.29,0.00,27.0
17/07/2017,12,674.83,288.18,0.00,28.5
17/07/2017,13,700.56,288.24,0.00,29.5
17/07/2017,14,702.91,288.26,0.00,30.0
17/07/2017,15,676.95,288.31,0.00,29.5
17/07/2017,16,617.70,288.11,0.00,28.5
17/07/2017,17,541.26,288.10,0.00,27.5
17/07/2017,18,701.39,120.93,0.00,25.0
17/07/2017,19,738.96,120.94,0.00,23.0
17/07/2017,20,694.10,120.92,0.00,22.0
17/07/2017,21,622.74,120.90,0.00,21.0
17/07/2017,22,399.06,269.27,0.00,21.0
17/07/2017,23,328.77,287.97,0.00,21.0
18/07/2017,0,301.60,288.16,0.00,21.0
18/07/2017,1,304.95,268.30,0.00,21.0
18/07/2017,2,298.52,268.33,0.00,21.0
18/07/2017,3,296.96,268.29,0.00,21.0
18/07/2017,4,314.41,268.29,0.00,21.0
18/07/2017,5,353.37,268.30,0.00,21.0
18/07/2017,6,385.53,288.15,0.00,21.0
18/07/2017,7,469.71,288.05,0.00,21.5
18/07/2017,8,572.02,288.03,0.00,23.0
18/07/2017,9,616.54,288.17,0.00,24.0
18/07/2017,10,635.45,288.19,0.00,25.0
18/07/2017,11,655.82,288.27,0.00,26.0
18/07/2017,12,643.44,288.26,0.00,26.5
18/07/2017,13,658.99,288.29,0.00,28.0
18/07/2017,14,677.79,288.14,0.00,29.5
18/07/2017,15,667.34,288.17,0.00,30.5
18/07/2017,16,612.65,288.13,0.00,30.5
18/07/2017,17,548.28,276.92,0.00,29.5
18/07/2017,18,758.59,116.05,20.00,28.5
18/07/2017,19,808.99,116.05,20.00,27.5
18/07/2017,20,773.42,116.01,20.00,26.5
18/07/2017,21,700.33,115.97,20.00,25.5
18/07/2017,22,443.12,272.54,0.00,25.0
18/07/2017,23,365.13,288.04,0.00,25.0
19/07/2017,0,330.00,288.63,0.00,24.5
19/07/2017,1,328.27,268.85,0.00,24.0
19/07/2017,2,319.10,268.84,0.00,23.5
19/07/2017,3,311.73,268.80,0.00,22.5
19/07/2017,4,330.09,268.88,0.00,21.5
19/07/2017,5,360.92,269.33,0.00,21.0
19/07/2017,6,395.60,288.88,0.00,21.5
19/07/2017,7,486.53,288.97,0.00,22.5
19/07/2017,8,595.64,288.97,0.00,24.0
19/07/2017,9,643.03,289.11,0.00,26.0
19/07/2017,10,677.65,289.27,0.00,27.5
19/07/2017,11,696.84,289.52,0.00,28.0
19/07/2017,12,668.52,289.28,0.00,28.5
19/07/2017,13,695.55,289.43,0.00,29.5
19/07/2017,14,715.31,289.20,0.00,30.5
19/07/2017,15,705.29,289.20,0.00,31.0
19/07/2017,16,647.65,289.11,0.00,31.0
19/07/2017,17,563.85,288.92,0.00,30.5
19/07/2017,18,749.31,121.11,12.92,29.0
19/07/2017,19,830.18,121.10,11.13,27.5
19/07/2017,20,807.34,121.08,12.54,27.0
19/07/2017,21,733.59,121.05,12.30,26.5
19/07/2017,22,466.81,269.50,0.00,26.0
19/07/2017,23,385.25,289.02,0.00,26.0
20/07/2017,0,348.55,287.98,0.00,25.0
20/07/2017,1,347.81,268.18,0.00,23.0
20/07/2017,2,336.72,268.22,0.00,21.5
20/07/2017,3,330.78,268.24,0.00,21.0
20/07/2017,4,343.92,268.28,0.00,21.0
20/07/2017,5,371.40,268.34,0.00,21.0
20/07/2017,6,387.91,283.65,0.00,21.5
20/07/2017,7,491.04,283.67,0.00,22.0
20/07/2017,8,638.39,247.86,0.00,23.5
20/07/2017,9,684.91,247.82,0.00,25.5
20/07/2017,10,721.81,247.25,0.00,27.0
20/07/2017,11,741.76,247.92,0.00,29.0
20/07/2017,12,717.58,247.68,0.00,30.0
20/07/2017,13,742.96,247.59,0.00,30.0
20/07/2017,14,774.00,246.99,0.00,30.5
20/07/2017,15,763.32,246.99,0.00,31.0
20/07/2017,16,701.21,246.73,0.00,30.5
20/07/2017,17,590.25,246.49,0.00,27.0
20/07/2017,18,705.51,121.08,0.00,24.0
20/07/2017,19,722.49,121.04,0.00,23.5
20/07/2017,20,694.04,121.03,0.00,22.0
20/07/2017,21,623.92,121.03,0.00,21.0
20/07/2017,22,422.87,254.06,0.00,21.0
20/07/2017,23,348.39,278.02,0.00,21.0
21/07/2017,0,305.49,288.01,0.00,21.0
21/07/2017,1,315.12,267.97,0.00,21.0
21/07/2017,2,315.70,267.90,0.00,21.0
21/07/2017,3,311.61,267.91,0.00,21.0
21/07/2017,4,330.97,267.99,0.00,21.0
21/07/2017,5,362.03,267.87,0.00,21.0
21/07/2017,6,390.17,287.75,0.00,21.5
21/07/2017,7,485.61,287.78,0.00,22.0
21/07/2017,8,612.59,267.06,0.00,22.5
21/07/2017,9,676.48,246.70,0.00,24.5
21/07/2017,10,711.68,246.97,0.00,27.0
21/07/2017,11,727.92,247.44,0.00,28.0
21/07/2017,12,704.03,247.50,0.00,28.5
21/07/2017,13,718.07,247.51,0.00,29.0
21/07/2017,14,720.29,246.74,0.00,29.0
21/07/2017,15,691.90,246.50,0.00,28.5
21/07/2017,16,613.87,246.31,0.00,28.0
21/07/2017,17,548.98,246.38,0.00,28.0
21/07/2017,18,710.96,121.25,0.00,27.5
21/07/2017,19,786.10,121.25,20.00,26.0
21/07/2017,20,731.54,121.22,0.00,24.5
21/07/2017,21,659.93,121.18,0.00,24.0
21/07/2017,22,427.19,277.87,0.00,24.0
21/07/2017,23,374.31,278.01,0.00,24.0
22/07/2017,0,369.62,238.46,0.00,24.0
22/07/2017,1,368.52,218.41,0.00,24.0
22/07/2017,2,355.08,218.39,0.00,23.5
22/07/2017,3,344.50,218.38,0.00,22.5
22/07/2017,4,352.95,218.42,0.00,21.5
22/07/2017,5,342.48,238.43,0.00,21.0
22/07/2017,6,363.90,238.41,0.00,21.0
22/07/2017,7,430.07,257.45,0.00,22.5
22/07/2017,8,502.68,257.47,0.00,24.5
22/07/2017,9,562.55,244.61,0.00,25.5
22/07/2017,10,582.28,244.83,0.00,27.0
22/07/2017,11,610.14,225.44,0.00,28.0
22/07/2017,12,572.00,224.66,0.00,28.5
22/07/2017,13,546.55,224.13,0.00,30.0
22/07/2017,14,548.52,223.94,0.00,31.0
22/07/2017,15,550.97,214.58,0.00,31.0
22/07/2017,16,536.13,214.21,0.00,31.0
22/07/2017,17,524.59,210.92,0.00,31.0
22/07/2017,18,663.55,121.01,0.00,31.0
22/07/2017,19,734.98,121.00,0.00,29.0
22/07/2017,20,710.70,120.97,0.00,26.0
22/07/2017,21,644.86,120.94,0.00,25.5
22/07/2017,22,460.52,232.86,0.00,25.5
22/07/2017,23,407.14,222.75,0.00,24.5
23/07/2017,0,323.70,267.87,0.00,23.5
23/07/2017,1,304.66,267.79,0.00,23.0
23/07/2017,2,290.26,277.88,10.00,22.5
23/07/2017,3,281.83,267.86,0.00,21.5
23/07/2017,4,285.00,267.83,0.00,21.0
23/07/2017,5,284.04,267.76,0.00,21.0
23/07/2017,6,277.20,268.16,0.00,21.5
23/07/2017,7,317.26,268.19,0.00,22.5
23/07/2017,8,345.44,278.00,0.00,23.5
23/07/2017,9,365.58,285.35,0.00,25.0
23/07/2017,10,393.61,285.24,0.00,26.5
23/07/2017,11,405.36,285.53,0.00,28.0
23/07/2017,12,412.87,285.94,0.00,29.0
23/07/2017,13,413.17,286.22,0.00,29.0
23/07/2017,14,421.37,285.71,0.00,29.5
23/07/2017,15,414.76,285.37,0.00,30.0
23/07/2017,16,405.32,285.22,0.00,30.0
23/07/2017,17,411.04,285.09,0.00,29.5
23/07/2017,18,618.93,140.69,0.00,28.5
23/07/2017,19,685.39,140.67,0.00,27.0
23/07/2017,20,666.38,140.69,0.00,25.5
23/07/2017,21,600.95,140.69,0.00,24.5
23/07/2017,22,401.53,264.95,0.00,24.0
23/07/2017,23,348.25,267.75,0.00,23.5
24/07/2017,0,327.06,257.67,0.00,23.0
24/07/2017,1,304.03,260.13,0.00,23.0
24/07/2017,2,299.09,257.63,0.00,22.5
24/07/2017,3,297.53,257.61,0.00,21.5
24/07/2017,4,311.59,257.71,0.00,21.0
24/07/2017,5,348.67,257.76,0.00,21.0
24/07/2017,6,399.84,261.22,0.00,21.5
24/07/2017,7,494.96,264.61,0.00,22.0
24/07/2017,8,602.77,283.24,0.00,23.0
24/07/2017,9,670.00,277.09,0.00,25.0
24/07/2017,10,729.82,251.86,0.00,26.5
24/07/2017,11,764.21,239.66,0.00,27.5
24/07/2017,12,741.47,239.65,0.00,28.5
24/07/2017,13,759.85,239.67,0.00,30.0
24/07/2017,14,777.64,239.41,0.00,31.0
24/07/2017,15,768.38,239.42,0.00,31.0
24/07/2017,16,702.61,243.66,0.00,31.0
24/07/2017,17,619.91,241.32,0.00,30.0
24/07/2017,18,751.89,121.22,0.00,28.0
24/07/2017,19,811.75,121.23,0.00,26.5
24/07/2017,20,779.60,121.20,0.00,25.5
24/07/2017,21,707.57,121.17,0.00,25.0
24/07/2017,22,456.42,285.31,0.00,25.0
24/07/2017,23,393.50,285.20,0.00,25.0
25/07/2017,0,350.47,287.87,0.00,24.5
25/07/2017,1,350.66,267.90,0.00,23.5
25/07/2017,2,332.75,268.02,0.00,22.5
25/07/2017,3,327.53,267.95,0.00,22.0
25/07/2017,4,342.85,268.04,0.00,21.5
25/07/2017,5,374.91,268.09,0.00,21.0
25/07/2017,6,409.07,280.82,0.00,21.5
25/07/2017,7,498.77,286.70,0.00,22.0
25/07/2017,8,642.89,254.63,0.00,22.5
25/07/2017,9,698.67,257.19,0.00,25.0
25/07/2017,10,731.39,256.52,0.00,27.5
25/07/2017,11,752.33,259.70,0.00,28.5
25/07/2017,12,725.09,259.74,0.00,30.0
25/07/2017,13,754.52,254.03,0.00,31.5
25/07/2017,14,782.87,254.99,0.00,32.0
25/07/2017,15,775.18,252.35,0.00,32.0
25/07/2017,16,712.17,256.31,0.00,32.0
25/07/2017,17,619.30,241.96,0.00,31.0
25/07/2017,18,747.79,121.35,0.00,29.0
25/07/2017,19,802.14,121.34,0.00,26.5
25/07/2017,20,768.74,121.30,0.00,25.0
25/07/2017,21,702.19,121.25,0.00,25.0
25/07/2017,22,457.28,287.94,0.00,24.0
25/07/2017,23,387.98,287.93,0.00,23.0
26/07/2017,0,349.42,287.87,0.00,23.0
26/07/2017,1,347.80,267.97,0.00,23.0
26/07/2017,2,335.79,268.00,0.00,22.5
26/07/2017,3,326.02,268.04,0.00,21.5
26/07/2017,4,342.75,267.89,0.00,21.0
26/07/2017,5,364.75,268.04,0.00,21.0
26/07/2017,6,390.24,286.36,0.00,21.0
26/07/2017,7,489.31,288.15,0.00,21.5
26/07/2017,8,618.20,265.80,0.00,23.5
26/07/2017,9,680.71,259.59,0.00,25.5
26/07/2017,10,716.18,261.87,0.00,27.0
26/07/2017,11,724.78,275.51,0.00,28.5
26/07/2017,12,706.01,274.53,0.00,29.5
26/07/2017,13,738.89,274.63,0.00,30.5
26/07/2017,14,775.68,244.64,0.00,30.5
26/07/2017,15,766.66,244.78,0.00,31.0
26/07/2017,16,703.01,244.06,0.00,32.0
26/07/2017,17,618.75,239.30,0.00,31.5
26/07/2017,18,775.96,121.33,20.55,31.0
26/07/2017,19,838.69,121.32,20.20,30.5
26/07/2017,20,802.48,121.29,19.89,28.0
26/07/2017,21,736.89,121.26,20.29,26.0
26/07/2017,22,468.60,287.79,0.00,26.0
26/07/2017,23,407.43,287.74,0.00,25.5
27/07/2017,0,365.12,287.66,0.00,25.0
27/07/2017,1,356.28,267.69,0.00,24.5
27/07/2017,2,343.80,267.63,0.00,23.5
27/07/2017,3,339.90,267.61,0.00,22.5
27/07/2017,4,352.03,267.66,0.00,21.5
27/07/2017,5,378.66,267.73,0.00,21.0
27/07/2017,6,390.99,287.56,0.00,21.5
27/07/2017,7,505.81,270.77,0.00,22.5
27/07/2017,8,614.36,278.28,0.00,24.0
27/07/2017,9,665.17,274.66,0.00,25.5
27/07/2017,10,706.93,270.67,0.00,27.0
27/07/2017,11,715.91,288.50,0.00,28.0
27/07/2017,12,690.29,283.70,0.00,29.0
27/07/2017,13,760.64,245.70,0.00,30.5
27/07/2017,14,784.61,245.27,0.00,31.0
27/07/2017,15,766.53,245.21,0.00,30.0
27/07/2017,16,692.18,244.47,0.00,28.5
27/07/2017,17,604.63,244.29,0.00,25.0
27/07/2017,18,749.95,121.31,0.00,22.0
27/07/2017,19,788.68,121.26,0.00,22.0
27/07/2017,20,756.35,121.25,0.00,22.5
